case_id,learner_group,trace,risk_1,risk_2,risk_4,repair_profile
case_d32bca7a40758b5797ec,learner_9bb50ce13ae090f52f,"[{""program"":""let rec v3 v5 = let rec append v0 v1 = match v0 with | [ ] -> v1 | hd :: tl -> ( append tl ( hd :: v1 ) ) in let rec v4 v2 = match v2 with | 207 -> [ ] | v5 -> append ( v4 ( v5 / 208 ) ) ( v5 mod 208 ) in v4 v5"",""diagnostic"":""| v5 -> append (v4 (v5 / N)) (v5 mod N) in ^^^^^^^^^^ Error: This expression has type int but an expression was expected of type 'a list"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v3 v5 = let rec append v0 v1 = match v0 with | [ ] -> v1 | hd :: tl -> ( append tl ( hd :: v1 ) ) in let rec v4 v2 = match v2 with | 207 -> [ ] | v5 -> append [ v4 ( v5 / 208 ) ] [ ( v5 mod 208 ) ] in v4 v5"",""diagnostic"":""| v5 -> append [v4 (v5 / N)] [(v5 mod N)] in ^^^^^^^^^^ Error: This expression has type int but an expression was expected of type 'a list"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v3 v5 = let rec append v0 v1 = match v0 with | [ ] -> v1 | hd :: tl -> ( append tl ( hd :: v1 ) ) in let rec v4 v2 = match v2 with | 207 -> [ ] | v5 -> append [ v4 ( v5 / 208 ) ] [ v5 mod 208 ] in v4 v5"",""diagnostic"":""| v5 -> append [v4 (v5 / N)] [v5 mod N] in ^^^^^^^^ Error: This expression has type int but an expression was expected of type 'a list"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.3529411765,0.5,0.0294117647,0.1176470588]"
case_89ddfa9c27b3224b0457,learner_f8d974edce551da701,"[{""program"":""let rec v2 v1 = if v1 <= 411 then [ ] else v1 mod 410 @ [ v2 ( v1 / 410 ) ]"",""diagnostic"":""else v1 mod N @ [v2 (v1/N)];; ^^^^^^^^ Error: This expression has type int but an expression was expected of type 'a list"",""error_family"":""typing"",""repeat_count"":2},{""program"":""let rec v2 v1 = if v1 <= 411 then [ ] else [ v1 mod 410 ] @ v2 ( v1 / 410 )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v2 v1 = if v1 <= 411 then [ ] else v0 [ [ v1 mod 410 ] @ v2 ( v1 / 410 ) ]"",""diagnostic"":""else v0 [[v1 mod N] @ v2 (v1/N)];; ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type int list list but an expression was expected of type int list Type int list is not compatible with type int"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.0,0.3333333334,0.3333333333,0.3333333333]"
case_dacac0ec1ff0a1da5e69,learner_cc80a4a89f28c01f81,"[{""program"":""let v9 v8 v2 = let v5 v13 v7 = match v7 with | [ ] -> v13 | v11 :: v12 -> v3 ( ( v10 v11 v13 ) v13 ) in let v4 = ( v8 ) in let v0 = ( List . rev v2 ) in let ( v1 , v6 ) = List . fold_left v5 v4 v0 in v6"",""diagnostic"":""| v1N :: v1N -> v3( (v1N v1N v1N) v1N) in ^^^^^^^^^^^^^^^^ Error: This expression has type int list This is not v1N function; it cannot be applied."",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v9 v8 v2 = let v5 v13 v7 = match v7 with | [ ] -> v13 | v11 :: v12 -> v3 ( ( v10 ( v11 v13 ) ) v13 ) in let v4 = ( v8 ) in let v0 = ( List . rev v2 ) in let ( v1 , v6 ) = List . fold_left v5 v4 v0 in v6"",""diagnostic"":""| v1N :: v1N -> v3( (v1N (v1N v1N)) v1N) in ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type int list -> int list but an expression was expected of type int list"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v9 v8 v2 = let v5 v13 v7 = match v7 with | [ ] -> v13 | v11 :: v12 -> v3 ( ( v10 ( v11 v13 ) ) v13 ) in let v4 = ( v8 , [ ] ) in let v0 = ( List . rev v2 ) in let ( v1 , v6 ) = List . fold_left v5 v4 v0 in v6"",""diagnostic"":""| v1N :: v1N -> v3( (v1N (v1N v1N)) v1N) in ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type int list -> int list but an expression was expected of type int list"",""error_family"":""typing"",""repeat_count"":1}]",1,1,1,"[0.5833333333,0.4166666667,0.0,0.0]"
case_b4cdfba3afa7be564b9d,learner_e72f1b4048f5895191,"[{""program"":""let v9 v1 v11 = let v2 v6 v15 = match v15 with | ( v12 , v13 ) -> let v3 = v16 v12 v13 in ( 454 , v8 ( v6 :: [ 454 ] ) v3 ) in let v14 = ( 454 , [ ] ) in let v4 = let rec v7 v15 v0 = match v0 with | [ ] -> [ ] | hd :: tl -> if ( tl = [ ] ) then [ hd , v15 ] else ( hd , v15 ) :: ( v7 v15 tl ) in v7 v1 v11 in let ( v10 , v5 ) = List . fold_left v2 v14 v4 in v5"",""diagnostic"":""let (v1N, v5) = List.fold_left v2 v1N v4 in ^ Error: This expression has type int -> int * int list -> int * int list but an expression was expected of type int -> int * int list -> int Type int * int list is not compatible with type int"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v9 v1 v11 = let v2 v6 v15 = match v15 with | ( v12 , v13 ) -> let v3 = v16 v12 v13 in ( 454 , v8 ( v6 :: [ 454 ] ) v3 ) in let v14 = ( v10 , [ ] ) in let v4 = let rec v7 v15 v0 = match v0 with | [ ] -> [ ] | hd :: tl -> if ( tl = [ ] ) then [ hd , v15 ] else ( hd , v15 ) :: ( v7 v15 tl ) in v7 v1 v11 in let ( v10 , v5 ) = List . fold_left v2 v14 v4 in v5"",""diagnostic"":""let v1N = (v1N, []) in ^ Error: Syntax error: operator expected."",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v9 v1 v11 = let v2 v6 v15 = match v15 with | ( v12 , v13 ) -> let v3 = v16 v12 v13 in ( 454 , v8 ( v6 @ [ 454 ] ) v3 ) in let v14 = ( 454 , [ ] ) in let v4 = let rec v7 v15 v0 = match v0 with | [ ] -> [ ] | hd :: tl -> if ( tl = [ ] ) then [ hd , v15 ] else ( hd , v15 ) :: ( v7 v15 tl ) in v7 v1 v11 in let ( v10 , v5 ) = List . fold_left v2 v14 v4 in v5"",""diagnostic"":""let (v1N, v5) = List.fold_left v2 v1N v4 in ^ Error: This expression has type int list -> int * int list -> int * int list but an expression was expected of type int list -> int * int list -> int list Type int * int list is not compatible with type int list"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.9,0.1,0.0,0.0]"
case_035344bb57bd1f11b87b,learner_f931a942ca29678fd7,"[{""program"":""let v1 v13 v11 = let v10 ( v13 , v11 ) = let v4 v9 v6 = failwith \""s844\"" in let v12 = failwith \""s844\"" in let v8 = failwith \""s844\"" in let ( v14 , v5 ) = List . fold_left v4 v12 v8 in v5 in v0 ( v10 ( v3 v13 v11 ) ) List . combine ( v3 [ 655 ; 655 ] [ 653 ; 654 ; 654 ; 652 ] )"",""diagnostic"":""v0 (v1N (v3 v1N v1N)) ^^^^^^^^^^ Error: This function has type int list -> int list It is applied to too many arguments; maybe you forgot v9 `;'."",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v1 v13 v11 = let v10 ( v13 , v11 ) = let v4 v9 v6 = failwith \""s844\"" in let v12 = failwith \""s844\"" in let v8 = failwith \""s844\"" in let ( v14 , v5 ) = List . fold_left v4 v12 v8 in v5 in v0 ( v10 ( v3 v13 v11 ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v1 v13 v11 = let v10 ( v13 , v11 ) = let v4 v9 v6 = match v6 with ( v7 , v2 ) -> ( v7 + v2 ) :: v9 in let v12 = [ ] in let v8 = List . combine v13 v11 in let ( v14 , v5 ) = List . fold_left v4 v12 v8 in v5 in v0 ( v10 ( v3 v13 v11 ) )"",""diagnostic"":""let (v1N, v5) = List.fold_left v4 v1N v8 in ^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type int list but an expression was expected of type 'a * 'b"",""error_family"":""typing"",""repeat_count"":1}]",1,1,1,"[0.0,0.7407407407,0.2592592593,0.0]"
case_a5b1f3917eaaeec04a9a,learner_a5f183b862bff5ddc0,"[{""program"":""let rec v2 v0 = match v0 with C1 -> \""s799\"" | C2 -> \""s801\"" | C4 of v1 -> \""s804\"" ^ v2 v1 ^ \""s803\"" | C5 of v1 -> \""s798\"" ^ v2 v1 ^ \""s803\"" | C0 of v1 * v1 -> \""s802\"" ^ v2 v1 ^ \""s800\"" ^ v2 v1 ^ \""s805\"" | C6 of v1 * v1 -> | C3 of v1 * v1 * v1 * v1 ->"",""diagnostic"":""| C4 of v1 -> ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let rec v2 v0 = match v0 with C1 -> \""s799\"" | C2 -> \""s801\"" | C4 of -> \""s804\"" ^ v2 v1 ^ \""s803\"" | C5 of v1 -> \""s798\"" ^ v2 v1 ^ \""s803\"" | C0 of v1 * v1 -> \""s802\"" ^ v2 v1 ^ \""s800\"" ^ v2 v1 ^ \""s805\"" | C6 of v1 * v1 -> | C3 of v1 * v1 * v1 * v1 ->"",""diagnostic"":""| C4 of -> ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let rec v2 v0 = match v0 with C1 -> \""s799\"" | C2 -> \""s801\"" | C4 of v1 -> \""s804\"" ^ v2 v1 ^ \""s803\"" | C5 of v1 -> \""s798\"" ^ v2 v1 ^ \""s803\"" | C0 of v1 * v1 -> \""s802\"" ^ v2 v1 ^ \""s800\"" ^ v2 v1 ^ \""s805\"" | C6 of v1 * v1 -> | C3 of v1 * v1 * v1 * v1 ->"",""diagnostic"":""| C4 of v1 -> ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",1,1,1,"[0.0338983051,0.0677966102,0.1186440678,0.7796610169]"
case_7d0128823ba66b116223,learner_af598be75fa2cdbd62,"[{""program"":""let rec v1 ( v6 , v2 ) = let v3 = v6 in match v3 with | 505 -> v5 ( ) | 506 -> v4 ( ) | 503 -> C3 ( v1 ( v6 , v2 - 506 ) ) | 508 -> C2 ( v1 ( v6 , v2 - 506 ) ) | 504 -> C0 ( v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) ) | 509 -> C1 ( v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) ) | 510 -> C4 ( v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v1 ( v6 , v2 ) = let v3 = v6 in match v3 with | 505 -> v5 ( ) | 506 -> v4 ( ) | 503 -> C3 ( v1 ( v6 , v2 - 506 ) ) | 508 -> C2 ( v1 ( v6 , v2 - 506 ) ) | 504 -> C0 ( v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) ) | 509 -> C1 ( v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) ) | 507 -> C4 ( v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v1 ( v6 , v2 ) = match v6 with | ( v7 , v0 ) -> let v3 = v6 ( 505 , 510 ) in match v3 with | 505 -> v5 ( ) | 506 -> v4 ( ) | 503 -> C3 ( v1 ( v6 , v2 - 506 ) ) | 508 -> C2 ( v1 ( v6 , v2 - 506 ) ) | 504 -> C0 ( v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) ) | 509 -> C1 ( v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) ) | 507 -> C4 ( v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) , v1 ( v6 , v2 - 506 ) )"",""diagnostic"":""let v3 = v6(N,N) in ^^^^ Error: This expression has type 'a * 'b This is not v7 function; it cannot be applied."",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[1.0,0.0,0.0,0.0]"
case_cbc148c92d3f67ad8dbd,learner_35355dd14741caee9d,"[{""program"":""let v9 v0 v3 = let v7 v8 v1 = failwith \""s651\"" in let v2 = failwith \""s651\"" in let v4 = failwith \""s651\"" in let ( v5 , v6 ) = List . fold_left v7 v2 v4 in v6"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v9 v0 v3 = let v7 v8 v1 = in let v2 = failwith \""s651\"" in let v4 = failwith \""s651\"" in let ( v5 , v6 ) = List . fold_left v7 v2 v4 in v6"",""diagnostic"":""let v7 v8 v1 = in ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",1,1,1,"[0.0,0.8974358974,0.1025641026,0.0]"
case_63e69f2d494f2cda13db,learner_14e2f7c7eecf24df77,"[{""program"":""let v2 ( v6 , v0 ) = v5 ( v4 v0 v6 , v0 )"",""diagnostic"":""let v2 (v6,v0) = v5 (v4 v0 v6 ^^^^^ Error: This expression has type 'a * bool but an expression was expected of type 'b -> 'b * bool"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v2 ( v6 , v0 ) = v5 ( v3 v4 ( v6 ) v0 , v0 )"",""diagnostic"":""let v2 (v6,v0) = v5 (v3 v4 (v6) v0 ^^^^^^^^^^ Error: This expression has type 'a * bool but an expression was expected of type 'b -> 'b * bool"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v2 ( v6 , v0 ) = v5 ( let v3 v1 v0 = v0 v1 in v3 v6 v0 , , v0 )"",""diagnostic"":"",v0);; ^ Error: Syntax error: operator expected."",""error_family"":""syntax"",""repeat_count"":1}]",1,1,1,"[0.0,0.2222222222,0.5555555556,0.2222222222]"
case_dc464db09904015cf291,learner_c54773e7a6f2b8a412,"[{""program"":""let rec v0 v1 = match v1 with [ ] -> [ ] | v3 :: v2 -> v0 v2 @ v3"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v0 v1 = match v1 with [ ] -> [ ] | v3 :: v2 -> v0 v2 @ [ v3 ]"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":7},{""program"":""let rec v0 v1 = match v1 with [ ] -> [ ] | v3 :: v2 -> v4 v0 v2 [ v3 ]"",""diagnostic"":""| v3::v2 -> v4 v0 v2 [v3];; ^^^^^^^^^^ Error: This function has type 'a list -> 'a list -> 'a list It is applied to too many arguments; maybe you forgot a `;'."",""error_family"":""typing"",""repeat_count"":1}]",0,0,0,"[0.0,0.0,0.0,1.0]"
case_28fa4dad7d071ec1120d,learner_e487a30fc9b5edf431,"[{""program"":""let v1 v3 = let v5 v6 v0 = v6 v0 in let v4 = fun v0 v2 -> v0 v2 in List . fold_left v5 v4 v3"",""diagnostic"":""List.fold_left v5 v4 v3;; ^ Error: This expression has type ('a -> 'b) -> 'a -> 'b but an expression was expected of type ('a -> 'b) -> 'a -> 'a -> 'b The type variable 'b occurs inside 'a -> 'b"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v1 v3 = let v5 v6 v0 = v0 in let v4 = fun v0 v2 -> v0 v2 in List . fold_left v5 v4 v3"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v1 v3 = let v5 v6 v0 = v6 v0 in let v4 = fun v0 v2 -> v0 v2 in List . fold_left v5 v4 v3"",""diagnostic"":""List.fold_left v5 v4 v3;; ^ Error: This expression has type ('a -> 'b) -> 'a -> 'b but an expression was expected of type ('a -> 'b) -> 'a -> 'a -> 'b The type variable 'b occurs inside 'a -> 'b"",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[0.0,0.75,0.25,0.0]"
case_04bb7f16ac1fbd890252,learner_35355dd14741caee9d,"[{""program"":""let rec v8 v14 v3 = let rec v12 v5 = if v5 < 250 then [ v5 ] else ( v12 ( v5 / 250 ) ) @ [ v5 mod 250 ] in match v3 with | [ ] -> 251 | v13 :: v15 -> let v11 = ( match v15 with | [ ] -> [ ] | v4 :: v2 -> ( match v9 v2 [ 251 ] with | ( v6 , v0 ) -> v0 ) ) in let v1 = v12 ( v13 * v14 ) in let v7 = v1 @ v11 in v10 v7 ( v8 v14 v15 )"",""diagnostic"":""Error: This expression has type int but an expression was expected of type int list Error: Unbound value v9 MINIMAL PROGRAM DIFFERENT ERROR!!!!!! v1N v7 (v8 v1N v1N);; ^^^^^^^^^^^^^^^^ Error: This expression has type int but an expression was expected of type int list"",""error_family"":""name"",""repeat_count"":1},{""program"":""let rec v8 v14 v3 = let rec v12 v5 = if v5 < 250 then [ v5 ] else ( v12 ( v5 / 250 ) ) @ [ v5 mod 250 ] in match v3 with | [ ] -> 251 | v13 :: v15 -> let v11 = ( match v15 with | [ ] -> [ ] | v4 :: v2 -> ( match v9 v2 [ 251 ] with | ( v6 , v0 ) -> v0 ) ) in let v1 = v12 ( v13 * v14 ) in let v7 = v1 @ v11 in v10 ( v7 ( v8 ( v14 v15 ) ) )"",""diagnostic"":""Error: This expression has type int list This is not v6 function; it cannot be applied. Error: Unbound value v9 MINIMAL PROGRAM DIFFERENT ERROR!!!!!! v1N (v7 (v8 (v1N v1N)));; ^^^ Error: This expression has type int list This is not v6 function; it cannot be applied."",""error_family"":""name"",""repeat_count"":1},{""program"":""let rec v8 v14 v3 = let rec v12 v5 = if v5 < 250 then [ v5 ] else ( v12 ( v5 / 250 ) ) @ [ v5 mod 250 ] in match v3 with | [ ] -> 251 | v13 :: v15 -> let v11 = ( match v15 with | [ ] -> [ ] | v4 :: v2 -> ( match v9 v2 [ 251 ] with | ( v6 , v0 ) -> v0 ) ) in let v1 = v12 ( v13 * v14 ) in let v7 = v1 @ v11 in v10 ( v7 v8 ( v14 v15 ) )"",""diagnostic"":""Error: This expression has type int list This is not v6 function; it cannot be applied. Error: Unbound value v9 MINIMAL PROGRAM DIFFERENT ERROR!!!!!! v1N (v7 v8 (v1N v1N));; ^^^ Error: This expression has type int list This is not v6 function; it cannot be applied."",""error_family"":""name"",""repeat_count"":1}]",1,1,0,"[0.0,0.3333333333,0.0,0.6666666667]"
case_2d5d8b1aa21ca5066046,learner_89dd91b6a6048af59d,"[{""program"":""let rec v0 ( v2 , v3 , v1 ) = match v2 with | C2 -> 521.0 | C0 -> 521.0 | C1 ( v5 ) -> sin ( v4 * v0 ( v5 , v3 , v1 ) )"",""diagnostic"":""| C1(v5) -> sin(v4* v0(v5,v3,v1));; ^^ Error: This expression has type float but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v0 ( v2 , v3 , v1 ) = match v2 with | C2 -> v3 +! 521.0 | C0 -> v1 +! 521.0 | C1 ( v5 ) -> sin ( v4 * v0 ( v5 , v3 , v1 ) )"",""diagnostic"":""| C1(v5) -> sin(v4* v0(v5,v3,v1));; ^^ Error: This expression has type float but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v0 ( v2 , v3 , v1 ) = match v2 with | C2 -> 521.0 | C0 -> 521.0 | C1 ( v5 ) -> sin ( v4 * v0 ( v5 , v3 , v1 ) )"",""diagnostic"":""| C1(v5) -> sin(v4* v0(v5,v3,v1));; ^^ Error: This expression has type float but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.0,0.25,0.5,0.25]"
case_ab4401123a4fd356b651,learner_c54773e7a6f2b8a412,"[{""program"":""let rec v12 v1 = match v1 with | C0 -> \""s670\"" | C4 -> \""s674\"" v3 | C3 v11 -> \""s664\"" + v12 v11 + \""s669\"" | C2 v0 -> \""s668\"" + v12 v0 + \""s669\"" | C6 ( v4 , v10 ) -> \""s671\"" v12 v4 + \""s672\"" + v12 v10 + \""s667\"" | C1 ( v7 , v6 ) -> v12 v7 + \""s663\"" + v12 v6 | C5 ( v2 , v9 , v5 , v8 ) -> \""s666\"" v12 v2 + \""s662\"" + v12 v9 + \""s665\"" + v12 v5 + \""s673\"" + v12 v8 + \""s669\"""",""diagnostic"":""| C4 -> \""s\""v3 ^^^ Error: This expression has type string This is not a function; it cannot be applied."",""error_family"":""typing"",""repeat_count"":3},{""program"":""let rec v12 v1 = match v1 with | C0 -> \""s670\"" | C4 -> \""s674\"" | C3 v11 -> \""s664\"" + v12 v11 + \""s669\"" | C2 v0 -> \""s668\"" + v12 v0 + \""s669\"" | C6 ( v4 , v10 ) -> \""s671\"" v12 v4 + \""s672\"" + v12 v10 + \""s667\"" | C1 ( v7 , v6 ) -> v12 v7 + \""s663\"" + v12 v6 | C5 ( v2 , v9 , v5 , v8 ) -> \""s666\"" v12 v2 + \""s662\"" + v12 v9 + \""s665\"" + v12 v5 + \""s673\"" + v12 v8 + \""s669\"""",""diagnostic"":""| C3 v1N -> \""s\"" + v1N v1N + \""s\"" ^^^^^^^^^^ Error: This expression has type string but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[0.1111111111,0.2777777778,0.1666666667,0.4444444444]"
case_a6025cc9d7cc6e1b5952,learner_c54773e7a6f2b8a412,"[{""program"":""let rec v9 ( v4 , v7 , v13 ) = match v4 with | C4 -> v7 | C1 -> v13 | C3 v3 -> sin ( v12 +! ( v9 ( v3 , v7 , v13 ) ) ) | C0 v6 -> cos ( v12 +! ( v9 ( v6 , v7 , v13 ) ) ) | C2 ( v5 , v14 ) -> . ( ( . ( v9 ( v5 , v7 , v13 ) ) + ( . v9 ( v14 , v7 , v13 ) ) ) / 367 ) | C5 ( v0 , v2 ) -> ( v9 ( v0 , v7 , v13 ) ) * ( v9 ( v2 , v7 , v13 ) ) | C6 ( v10 , v11 , v8 , v1 ) -> if ( v9 ( v10 , v7 , v13 ) < ( v9 ( v11 , v7 , v13 ) ) ) then ( v9 ( v8 , v7 , v13 ) ) else ( v9 ( v1 , v7 , v13 ) )"",""diagnostic"":""| C2 (v5, v1N) -> .((.(v9(v5, v7, v1N)) + (.v9(v1N, v7, v1N)))/N) ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let rec v9 ( v4 , v7 , v13 ) = match v4 with | C4 -> v7 | C1 -> v13 | C3 v3 -> sin ( v12 +! ( v9 ( v3 , v7 , v13 ) ) ) | C0 v6 -> cos ( v12 +! ( v9 ( v6 , v7 , v13 ) ) ) | C2 ( v5 , v14 ) -> ( . ( v9 ( v5 , v7 , v13 ) ) + v9 ( v14 , v7 , v13 ) ) / 367 | C5 ( v0 , v2 ) -> ( v9 ( v0 , v7 , v13 ) ) * ( v9 ( v2 , v7 , v13 ) ) | C6 ( v10 , v11 , v8 , v1 ) -> if ( v9 ( v10 , v7 , v13 ) < ( v9 ( v11 , v7 , v13 ) ) ) then ( v9 ( v8 , v7 , v13 ) ) else ( v9 ( v1 , v7 , v13 ) )"",""diagnostic"":""| C2 (v5, v1N) -> (.(v9(v5, v7, v1N)) + v9(v1N, v7, v1N))/N ^ Error: Syntax error: operator expected."",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let rec v9 ( v4 , v7 , v13 ) = match v4 with | C4 -> v7 | C1 -> v13 | C3 v3 -> sin ( v12 +! ( v9 ( v3 , v7 , v13 ) ) ) | C0 v6 -> cos ( v12 +! ( v9 ( v6 , v7 , v13 ) ) ) | C2 ( v5 , v14 ) -> ( ( v9 ( v5 , v7 , v13 ) ) + v9 ( v14 , v7 , v13 ) ) / 367 | C5 ( v0 , v2 ) -> ( v9 ( v0 , v7 , v13 ) ) * ( v9 ( v2 , v7 , v13 ) ) | C6 ( v10 , v11 , v8 , v1 ) -> if ( v9 ( v10 , v7 , v13 ) < ( v9 ( v11 , v7 , v13 ) ) ) then ( v9 ( v8 , v7 , v13 ) ) else ( v9 ( v1 , v7 , v13 ) )"",""diagnostic"":""| C2 (v5, v1N) -> ((v9(v5, v7, v1N)) + v9(v1N, v7, v1N))/N ^^^^^^^^^^^^^^^^^^ Error: This expression has type float but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[0.0,0.25,0.75,0.0]"
